userId,movieLensId,tmdbId,rating,timestamp
242987,768,124633,4.0,835938407
62908,3323,20682,3.0,960796159
79222,8902,62697,0.5,1096749957
218482,172793,160046,4.0,1500664729
30290,58937,7351,1.0,1251735047
71283,151781,18874,4.5,1495314731
190876,85401,45132,3.0,1469466875
32396,5387,1957,2.5,1445727677
179792,2265,11933,1.5,1163474757
234300,2969,42726,5.0,1048008908
209889,1475,28005,3.0,878860810
227095,5743,23668,3.0,1035097902
43463,36264,94529,3.5,1321418923
270654,89321,54662,4.0,1340768918
123687,26582,36677,4.0,1295121789
27409,6742,40353,3.5,1062616621
146093,6818,25237,4.5,1289506284
201060,3068,24226,4.0,949968256
62707,140036,37765,4.0,1444836872
120124,91888,63498,4.5,1484938082
168476,4972,42597,3.0,1076723712
38312,95541,16624,3.0,1478892740
172480,8269,24731,2.0,1085784369
118105,157637,266102,2.5,1476988413
91382,6691,16405,2.5,1498518721
103398,6235,8996,4.5,1072986937
238517,445,26141,1.0,864852992
229985,174933,463800,5.0,1500952334
201844,6635,41944,3.0,1061318868
4387,110390,138222,3.5,1445030829
4997,151781,18874,4.0,1490132494
2520,7275,29464,3.0,1462464601
98872,131050,80527,4.0,1451710842
147611,37287,34181,3.5,1501465847
87916,150631,38883,1.0,1452580116
254740,5250,21629,3.0,1033700568
135890,5617,11013,4.0,1111728799
99402,6379,9902,3.0,1484601379
32649,25766,3061,3.5,1304571341
174748,4956,42160,4.0,1008383130
27816,74967,20471,3.5,1269222888
250349,70802,18032,3.5,1362870108
169840,534,10445,4.0,1137700676
164232,78895,21042,4.0,1446071125
206359,2589,114719,4.0,942319582
18016,8529,594,4.0,1227427824
238472,2062,96196,3.0,965805974
137460,3469,1908,4.0,982351577
229648,83302,23830,3.0,1340786147
38126,3619,21879,0.5,1149468359
965,117517,251736,3.0,1472253174
145817,165105,335796,3.5,1501421535
266590,105700,10085,2.5,1474983721
145995,33008,15961,5.0,1369595142
184116,6736,39859,3.5,1111848554
222647,68069,27644,2.5,1275892719
231322,99222,139455,1.0,1427064336
39789,6578,53021,4.0,1097522077
108582,3767,12764,1.5,1131831763
61605,72308,105077,4.0,1468203767
187400,25941,946,4.0,1415712474
125375,1602,37244,4.5,1119983795
246045,423,178,1.0,941210553
177959,83264,52696,5.0,1462678993
11114,26606,30421,2.0,1165865001
135593,7343,37044,4.0,1136667588
111649,6406,29514,2.0,1181845726
65711,5383,11791,3.0,1024427986
98787,77449,42476,0.5,1466870662
60446,48600,15005,4.0,1176485799
130659,130838,173638,4.0,1427266987
256534,5168,18646,4.0,1171407289
238736,85133,45714,3.5,1301191204
17942,58007,48131,3.5,1472119151
68274,4972,42597,2.0,1019587427
124502,1908,136134,4.0,903535562
77431,2337,1808,1.0,945632635
149279,1016,15944,3.0,1064782258
241457,89321,54662,4.0,1359108589
234514,1016,15944,2.0,1266301668
27409,70093,22215,3.0,1250087480
186905,127218,193687,4.5,1465606326
74722,6217,24186,3.5,1433546051
147611,140108,283127,3.0,1501465827
18595,3167,36492,4.0,968723792
138933,111360,240832,1.5,1425019433
257056,2083,10437,4.0,1346183055
197832,142074,263472,3.0,1483574552
124491,2550,11772,4.0,1047454048
40836,70802,18032,5.0,1296842177
187597,3064,18222,3.0,982562413
90994,56515,13023,4.5,1358055899
240088,75440,16239,3.5,1269110551
183978,1631,18355,3.0,978413504
186911,58306,12246,3.5,1497768234
32649,25941,946,4.0,1304734143
74779,8269,24731,3.0,1172078277
21933,111360,240832,1.0,1494327534
253126,7171,37088,2.5,1136637587
243443,141926,338928,3.0,1495547473
142255,117127,17893,4.0,1496165767
91159,3636,31353,3.0,1107287868
39306,6217,24186,2.0,1121584510
71563,109627,199818,5.0,1499125312
93945,6842,29449,3.0,1099906766
77689,125958,76162,4.0,1443338408
154603,6379,9902,5.0,1168367436
249182,58842,14044,4.5,1494291470
96768,126048,61080,5.0,1498235307
81726,80617,39691,0.5,1439748611
266415,4755,27681,3.5,1295744280
118673,5263,29396,3.0,1018211233
73605,32659,2029,3.0,1326045533
223130,1631,18355,2.0,1197121659
89959,2876,28032,5.0,1482526956
76827,6379,9902,1.5,1325611204
263115,5168,18646,4.0,1151992276
110705,126395,94563,4.5,1441427645
45811,154200,123707,4.0,1461799671
61260,128089,27866,4.0,1492942882
228291,26566,30653,3.0,1407877575
107720,5728,26444,3.0,1036787946
157805,5178,33135,1.5,1127113740
218565,83349,40805,3.0,1360039252
123945,6379,9902,3.0,1262491551
80035,47970,7511,4.5,1205874440
173766,81075,46756,4.5,1286962075
103190,5469,19731,3.0,1061949801
148653,1475,28005,3.0,941401005
258763,117517,251736,3.5,1456809702
45811,33008,15961,3.5,1450164161
220587,91888,63498,1.0,1372031613
24431,347,10497,3.0,864417293
207840,46574,14474,0.5,1273619132
46431,91911,65233,3.5,1375539976
34874,101106,157117,3.0,1494971813
73087,8695,27437,2.5,1089609408
153802,169982,305470,3.5,1499877038
210792,140078,61312,5.0,1467091744
193319,107004,172897,3.5,1388877022
26602,6019,24711,4.0,1350598101
224747,6659,9362,4.0,1231273071
156513,151781,18874,3.5,1478622181
191822,8373,9890,1.5,1104893311
35233,4755,27681,4.0,1443072376
118916,2062,96196,2.0,1007318482
88410,70093,22215,3.5,1267271348
19148,1602,37244,3.0,1226218261
70993,36799,16374,4.0,1360561912
24796,61361,13972,3.0,1258504527
5235,144620,257445,3.5,1496024163
236396,3538,10557,4.0,978401393
14383,7302,28963,4.0,1112911839
208234,2876,28032,2.0,1077139395
235254,4971,23111,3.0,1009650588
33940,6153,23943,1.5,1146576800
80258,174605,20449,3.5,1498109905
136340,120130,92321,2.5,1493692034
59551,4971,23111,3.0,1010204267
184042,3751,7443,3.0,974979451
59908,51911,47837,3.5,1494722489
262223,7171,37088,3.0,1445208602
124580,2456,10344,3.0,1088010650
32320,94931,86555,4.5,1438035603
46431,3636,31353,2.0,1346576045
139976,85401,45132,4.5,1493287969
248560,167842,401544,2.0,1495199280
248408,6976,38939,4.0,1299168006
20994,101672,18843,3.0,1430474652
32241,107541,83869,4.0,1399555097
74977,80846,44040,3.5,1493566192
123975,7285,11023,5.0,1140020217
160978,1475,28005,4.0,1078556821
19044,89321,54662,2.0,1493339566
178555,4649,2171,4.5,1096248759
52919,679,221917,4.0,836411668
84359,8269,24731,2.5,1085716188
52805,110390,138222,3.5,1449163395
35936,3934,43230,3.0,1105332216
262571,5168,18646,3.5,1090604398
120759,6921,224,3.0,1199704435
86128,3498,11327,3.0,1108585852
70648,50165,16371,3.0,1270696772
46105,8373,9890,4.0,1111484109
45897,2876,28032,2.5,1189781534
270123,73049,28520,3.0,1436135351
235690,116805,34182,2.5,1453757358
248040,4465,10868,4.0,1160183600
55730,55031,14348,5.0,1272026344
215176,27506,35848,3.0,1499722913
157775,5228,14605,3.0,1047410079
248205,26259,40732,4.5,1248378748
47995,145857,321039,0.5,1467772462
188177,6691,16405,3.0,1111328988
198981,2472,11038,4.0,974653755
45754,8269,24731,2.5,1196357622
241205,1718,191874,5.0,1010269958
141895,6153,23943,2.0,1190271153
194014,26582,36677,3.0,1337177530
128067,56837,19103,1.5,1278318463
264178,5250,21629,4.0,1017711276
36721,73614,32097,3.5,1410648999
236348,6976,38939,4.0,1481666301
207098,55272,2001,3.5,1202624569
132962,152348,97437,0.5,1455215897
131089,8529,594,3.0,1105303158
81726,100426,60011,3.0,1439748518
16334,32943,36843,4.0,1293629182
157846,101112,68728,2.5,1464824383
5620,69453,27085,5.0,1262007202
40222,4807,21148,2.0,1052165031
32731,8269,24731,2.5,1169148157
217135,6578,53021,3.0,1109631386
100443,4956,42160,5.0,1014740835
81423,31610,34561,4.0,1110662507
150293,85401,45132,0.5,1429894438
132065,27808,2539,3.0,1125870619
137167,3084,159569,2.0,942784285
84617,57368,7191,4.5,1365229047
116284,6635,41944,3.5,1069100945
142094,70839,33314,2.0,1262485466
74032,27808,2539,0.5,1227485139
250057,27808,2539,3.5,1440203319
30771,142540,353686,3.0,1465075445
2520,148799,220916,4.0,1462025429
173220,5383,11791,4.0,1024915272
257255,49338,27387,2.5,1386658121
132882,140078,61312,2.5,1459607837
91970,3636,31353,5.0,1201679364
139473,142074,263472,3.5,1473891937
212163,4892,133115,2.5,1086378318
194247,101360,158011,5.0,1452270155
158114,101106,157117,0.5,1466649409
252918,43908,7515,3.0,1201537050
169074,95036,79995,3.0,1427653949
10013,57368,7191,4.5,1447073729
166939,89190,37430,0.5,1457891365
19168,58937,7351,2.5,1367221852
47498,4236,65075,2.5,1105833935
162140,6019,24711,1.5,1236636956
5523,79638,42008,4.0,1432040956
270123,119430,14669,3.5,1436135470
25621,7275,29464,3.0,1099194429
208773,163991,69696,3.5,1482072547
66436,57368,7191,4.0,1282590299
119326,1943,27191,4.0,1029989056
148932,7393,78364,2.5,1083563298
195383,93748,35435,3.0,1472998128
180392,4807,21148,3.0,1001463755
110550,2841,11601,4.0,1493458048
45811,159467,169448,5.0,1466175142
236198,33340,27233,3.5,1500674342
91564,39307,12920,3.0,1199141388
7977,133741,71393,3.0,1493489621
152905,4565,12500,2.5,1238946417
190114,25766,3061,4.0,1130474342
204050,57368,7191,4.0,1212220893
164226,107771,152603,2.0,1423073271
11767,423,178,3.5,1062947062
169815,5858,9317,3.5,1444944562
98415,6842,29449,3.0,1187775664
90500,2841,11601,4.0,1467604298
110138,3934,43230,4.0,976162706
179032,33008,15961,4.5,1480846487
249227,3660,26953,5.0,974618617
8659,25887,27655,3.5,1370555307
268759,146024,45227,5.0,1446678062
25559,79638,42008,2.0,1288793133
265965,57368,7191,4.0,1455447411
92466,80617,39691,1.5,1501193362
90524,5496,5155,4.5,1136287749
45811,151052,84035,3.0,1485959193
82127,27808,2539,2.5,1164741108
47527,73614,32097,4.0,1276931158
72533,34411,19112,3.5,1234303454
164736,142644,27456,0.5,1452151675
43463,140990,179553,3.0,1454904823
215931,27528,23305,3.0,1203236685
134210,3660,26953,2.0,1059200775
225396,2062,96196,3.5,1053408156
14930,69685,24232,5.0,1268259708
158299,160822,137826,5.0,1467669175
155403,142074,263472,3.5,1445263256
63412,2876,28032,3.5,1053293250
251292,1911,3050,2.0,978409937
214775,564,24405,2.0,1105591073
36700,117517,251736,4.0,1427765738
266783,2507,12479,2.5,1067798540
222647,52634,48994,3.0,1360485787
127455,8269,24731,1.5,1087786932
95886,25977,3023,1.5,1233192895
83097,3619,21879,3.0,1010427829
50110,1228,1578,4.0,955101971
127359,4956,42160,2.0,1285664814
229898,83349,40805,1.0,1434585809
82845,127218,193687,3.0,1440253252
266700,3051,21349,4.0,979678625
14046,2472,11038,3.0,1013537568
168575,7171,37088,3.5,1101611788
228291,84090,25695,3.0,1296485876
140477,134360,323384,4.5,1463176005
238438,119430,14669,5.0,1419462954
109002,277,10510,3.0,835441062
148901,110390,138222,4.0,1396931177
74977,126048,61080,1.5,1498316232
134279,5387,1957,3.0,1219533642
251881,77177,141714,3.0,1399610110
32984,84477,86267,3.5,1297752613
115895,48600,15005,3.5,1306504131
191621,90933,51994,3.5,1451744620
150033,1075,116356,5.0,858898037
91817,1908,136134,4.0,968094938
36098,3636,31353,0.5,1142789848
241964,98045,14720,4.0,1425123968
8659,32646,24964,3.5,1237510170
29200,132238,265741,3.5,1429235652
237239,2740,48660,1.0,1475293531
103495,5250,21629,4.0,1077735516
132750,61361,13972,2.5,1479765516
133760,109578,225574,1.5,1497477640
70648,26606,30421,4.0,1163445071
50239,32646,24964,4.0,1172203697
86408,81847,38757,5.0,1390972523
101276,85728,45046,3.5,1462783970
226028,6736,39859,2.5,1472576342
198908,6406,29514,4.0,1054356419
42371,4807,21148,2.0,1007136513
120673,151735,364116,2.0,1457799469
114192,111783,106938,3.5,1495521493
163144,172789,62731,2.0,1495706413
138440,534,10445,1.0,836346253
161302,1,862,3.0,1454099758
29164,141924,328589,2.5,1484541118
170287,58937,7351,2.5,1249486068
3437,1631,18355,3.0,1169508866
228291,152045,336663,3.5,1483322998
21261,4465,10868,3.5,1126809865
248481,3208,9644,3.0,1012163540
40070,1869,18316,4.0,901114954
170287,25941,946,2.5,1264523498
6106,112171,156022,3.5,1422659950
17248,2632,8785,5.0,1445348250
259555,2589,114719,1.0,939985132
253222,93008,59017,1.0,1441948245
26253,99889,82639,2.0,1500908362
221154,47970,7511,3.0,1162681251
86514,4649,2171,4.0,1017639837
230098,172793,160046,3.5,1495152812
210792,140689,40368,3.5,1467116872
211893,133741,71393,4.0,1446871861
146355,6635,41944,3.5,1106015106
111445,99305,98886,4.0,1443903120
104461,113064,242088,2.0,1448342848
123913,154266,180555,3.5,1456697573
27047,7144,288953,4.5,1178289977
109095,1016,15944,3.5,1353511893
177850,4565,12500,3.0,1249760074
244502,55272,2001,3.0,1203281868
85689,161948,404567,2.5,1470181174
238736,6976,38939,3.0,1230565177
212835,4972,42597,4.0,1030992198
214438,6801,11477,4.0,1318796168
196196,124825,217719,0.5,1421499386
70654,130,32622,2.0,1010533354
222811,4807,21148,3.0,1009408808
267957,5849,13386,4.0,1136722154
198045,142540,353686,3.5,1446622492
168497,3857,10391,4.0,992391739
45811,33340,27233,3.0,1460549746
166939,5858,9317,3.0,1459208868
152359,27528,23305,4.0,1200580841
220411,43908,7515,4.5,1289147446
63187,115879,82424,4.0,1493285485
164130,156607,290595,2.5,1492308229
134038,61240,13310,5.0,1487088201
253222,133209,54002,1.0,1441774521
236054,90866,44826,4.5,1362019706
15821,7302,28963,3.5,1490319363
97293,26566,30653,2.0,1229557529
229991,1869,18316,1.0,1496920066
45811,130,32622,2.0,1455577712
170718,131050,80527,3.5,1497723975
220723,61240,13310,2.0,1246699451
45811,111993,140870,3.0,1490178565
31252,2740,48660,1.0,1003541986
223961,5858,9317,5.0,1453301147
227341,5383,11791,3.0,1026818739
151943,117543,21861,4.5,1432070706
5567,51255,4638,4.0,1230011772
235871,5228,14605,4.0,1015990070
93358,3777,11822,3.5,1142054185
202025,6976,38939,4.0,1071458192
108184,158972,374475,4.0,1486503506
123708,435,9612,2.0,1002691175
111995,1475,28005,1.0,970184068
53400,46574,14474,1.0,1170058235
147337,2337,1808,3.0,969987660
180356,5573,12770,3.5,1131164816
150896,5326,21220,0.5,1192714491
67571,2572,4951,4.0,965453936
6094,111360,240832,3.0,1447883125
107720,1908,136134,2.0,1031937938
40233,99305,98886,4.5,1378315494
252515,73049,28520,3.5,1355595925
125732,4710,12584,2.5,1070593780
198441,118570,285423,2.5,1455759049
63058,7275,29464,4.0,1120722793
199280,4147,12806,2.0,1021673847
59954,83264,52696,4.0,1431685220
90524,8126,25504,3.5,1136280377
152782,6818,25237,5.0,1368484427
4387,144296,274626,2.0,1445031488
159075,58007,48131,3.0,1299010687
161333,55031,14348,0.5,1356759652
121297,101360,158011,3.5,1488182206
7266,100426,60011,4.5,1389571054
22141,7827,10133,3.5,1182047126
88566,5387,1957,2.0,1033478037
270654,8126,25504,3.5,1414462406
66349,44943,11304,3.0,1254498014
237489,5161,46717,3.0,1022143517
217759,120130,92321,3.5,1454583917
43927,684,83857,1.0,974705435
209726,164909,313369,3.5,1485247120
78447,49338,27387,3.5,1476835882
27885,5617,11013,3.5,1079072564
261531,1908,136134,1.0,1047242595
256305,1479,10003,3.0,1350017986
107819,90933,51994,3.5,1444929195
180270,5441,103299,2.0,1040363078
195177,55261,9038,4.0,1225744476
228606,502,11231,2.0,1369043279
4387,143886,250572,3.0,1445030856
74275,51911,47837,2.0,1432940813
170016,5469,19731,2.0,1047670176
208291,90866,44826,3.5,1439185870
231777,4972,42597,2.0,1115943805
176122,5104,2441,5.0,1137286450
259495,83349,40805,1.5,1472659908
176933,6801,11477,0.5,1115324750
232559,6659,9362,3.0,1172463160
228291,51911,47837,3.0,1272075769
78377,55955,5375,2.5,1306380688
65565,3285,1907,2.5,1076338534
170090,131050,80527,0.5,1443392652
66413,4971,23111,2.0,1027034621
198290,2083,10437,3.0,984670028
68586,6019,24711,2.0,1080672070
197458,6351,45069,1.0,1052149213
82904,1016,15944,3.0,945555370
54050,141668,323272,5.0,1445223516
188617,112171,156022,4.0,1426715858
270123,121444,15558,2.5,1436135475
193938,6736,39859,3.0,1111483244
139011,3660,26953,1.0,984194273
243443,119065,17681,2.5,1418771255
225771,144620,257445,3.0,1490758295
113391,1631,18355,4.0,1030302016
263435,5168,18646,2.5,1104517260
151252,58432,8944,2.5,1249794735
86794,6818,25237,3.0,1269721405
185764,6351,45069,4.0,1094329577
38032,80617,39691,1.0,1291463283
201879,99889,82639,4.5,1409295259
129613,339,2064,3.0,837712940
70648,6742,40353,3.0,1163459927
270123,98911,83738,2.0,1436135272
160611,107334,25866,4.0,1445462803
122179,6659,9362,5.0,1489496721
158833,2507,12479,3.0,1059749592
259534,4147,12806,4.0,1193274319
213985,5858,9317,4.0,1042947299
11664,3934,43230,1.0,983381191
153998,6351,45069,2.0,1053144955
98945,110198,102855,4.0,1451007063
56973,487,22317,3.0,945874723
79654,105731,133805,0.5,1457721399
215689,86835,38321,2.5,1441655915
243203,89864,40807,4.0,1323214046
5416,37720,8643,1.5,1452208706
210983,34164,14922,3.0,1136236549
46464,136331,13354,4.5,1465557550
150529,93748,35435,2.0,1501187394
32862,167432,324251,2.5,1482698993
89070,125966,15718,3.0,1428820359
38312,111360,240832,2.0,1478892739
45095,141926,338928,2.5,1466372271
52784,1602,37244,3.0,964583719
214065,5743,23668,3.0,1034655983
29653,6019,24711,4.0,1210017198
94051,4387,2140,3.0,1026922026
31642,50165,16371,3.0,1270723406
86633,4991,12312,3.0,1059935484
152757,40988,6529,3.0,1159724682
97293,5161,46717,2.0,1026993671
46273,1718,191874,4.0,1000589279
237632,1911,3050,1.0,1305420978
24025,5104,2441,4.0,1459091574
47380,125966,15718,0.5,1462663328
82655,60314,40630,3.0,1337202217
19044,73614,32097,2.5,1493339585
44609,70802,18032,1.5,1309160355
132130,6578,53021,3.5,1171160214
184846,2456,10344,4.5,1086585994
72028,151745,21266,2.5,1491757007
68848,112929,150897,4.0,1416314540
59449,6635,41944,3.0,1082470516
61260,171213,49160,2.5,1495254058
259622,98189,91549,4.5,1451187447
60075,27528,23305,3.5,1219249145
221451,107299,116853,4.0,1402366030
116363,32943,36843,3.5,1373658884
71342,534,10445,3.0,856817698
21653,85540,48243,4.0,1446926603
22584,69640,11322,4.0,1447513303
54396,118570,285423,2.0,1452865383
207659,1908,136134,2.0,1121689865
65213,78251,35217,4.5,1422622176
72489,194,10149,4.0,1010674179
157144,8373,9890,2.0,1195005214
191476,3660,26953,4.0,1427656464
90791,69685,24232,4.5,1379795990
24495,46574,14474,2.5,1232121834
38269,7275,29464,4.5,1450723737
197171,2969,42726,4.0,1156875594
157398,3751,7443,2.5,1419704221
140658,55261,9038,2.5,1203886579
261755,2589,114719,4.0,939842325
133681,4489,9602,4.5,1229563238
112899,2572,4951,2.0,945133953
76925,1631,18355,4.0,983496858
20244,1908,136134,4.0,996276681
207339,43908,7515,3.5,1149448618
131393,66066,1977,0.5,1303182828
132429,2472,11038,3.0,944177601
150021,2507,12479,4.5,1122067329
147678,166015,393764,3.5,1481450662
227733,4236,65075,4.0,1037830633
124236,77177,141714,4.0,1420499286
57854,58306,12246,2.5,1485996596
154009,5617,11013,4.5,1152283474
226959,2083,10437,4.0,1347074044
16520,445,26141,3.5,1367111652
194690,4465,10868,2.5,1136978583
62282,40828,44163,4.0,1262119161
224823,6921,224,4.0,1197128446
47681,54736,4349,4.0,1237753124
47380,115879,82424,1.0,1463870010
162595,142540,353686,2.0,1494520940
228943,100232,91422,3.0,1389450718
165133,109578,225574,4.0,1485498527
8761,142074,263472,2.5,1500367631
146871,2969,42726,4.0,941976184
22815,4498,10651,2.5,1497120804
60916,69685,24232,4.0,1270313721
173068,2782,28501,3.0,956113881
166340,7569,667,3.5,1102423580
8659,37287,34181,3.0,1222330990
109016,69453,27085,3.0,1493088890
7570,6801,11477,1.5,1120133456
25788,112565,48375,0.5,1438737999
37097,3469,1908,5.0,1057597857
2552,5858,9317,4.0,1201536970
116363,84477,86267,3.0,1413844162
182889,70839,33314,3.5,1281887186
98415,74750,10664,1.5,1278728150
106836,165105,335796,4.0,1495417993
259097,85540,48243,3.0,1315758339
94004,5617,11013,4.0,1209072625
200222,4465,10868,3.5,1138821156
90610,3473,42237,5.0,955106850
248894,73049,28520,3.0,1498504630
175792,6801,11477,4.5,1378492439
56736,5250,21629,4.0,1015271422
118413,55955,5375,3.0,1355034155
43463,151084,116712,3.0,1465612334
136830,2367,10730,3.5,1086375361
50273,487,22317,3.0,850916631
12672,169982,305470,3.0,1494038826
121486,70093,22215,3.0,1288296308
2932,502,11231,2.0,848120892
37131,120130,92321,5.0,1491274009
74275,7901,30137,3.5,1377282329
132034,74504,55522,4.0,1482694711
185853,5331,19085,2.0,1304504673
226152,1943,27191,2.0,938844643
194733,85401,45132,4.0,1318102327
149949,99305,98886,4.0,1461549125
44590,3934,43230,3.0,974684885
114192,130882,83361,1.5,1495521518
215176,172107,241863,4.5,1496779610
198908,46574,14474,3.0,1167970436
155179,1945,654,4.5,1384457271
8307,120130,92321,4.0,1468614690
157228,99061,56338,2.0,1379780055
11095,4434,65632,5.0,1053394080
191353,7901,30137,3.5,1198514446
174745,502,11231,2.0,1360186939
178574,1602,37244,2.0,1023792910
200745,41714,42234,3.0,1281368433
216014,70802,18032,3.0,1322016370
98104,5728,26444,2.0,1074862381
1859,169982,305470,3.0,1497402288
245557,1945,654,4.5,1147042619
134240,8126,25504,3.5,1422619714
66508,94931,86555,4.0,1437916985
141301,116664,258358,4.0,1437248970
177361,5496,5155,4.0,1100799879
121031,99305,98886,4.5,1448962477
112857,83302,23830,3.5,1455454762
209072,6921,224,5.0,1080407291
232127,1943,27191,3.0,1111855664
73605,33008,15961,3.5,1251314594
178304,2782,28501,5.0,956603457
5332,86835,38321,2.0,1309721724
266590,6882,5493,3.5,1474983763
255433,117517,251736,2.0,1493479184
114773,8655,19014,3.0,1093710510
139811,768,124633,0.5,1202082964
18359,117543,21861,4.0,1494358560
196116,43908,7515,0.5,1476826246
189846,64410,116973,3.0,1229090828
143819,3323,20682,4.0,1043251878
53048,27808,2539,4.0,1455923345
180619,99305,98886,3.0,1377902656
147835,4972,42597,3.0,1011885639
98334,7827,10133,4.5,1445067202
136403,74504,55522,2.5,1493748768
175923,6235,8996,4.0,1352452137
204564,4387,2140,3.5,1393891292
41987,1016,15944,3.0,841598145
119197,156607,290595,3.0,1490838664
188395,4710,12584,5.0,997738744
4932,78574,39013,2.5,1439839715
36392,6976,38939,2.5,1150202430
101276,98189,91549,2.0,1462783939
16464,131098,238302,2.5,1451001252
230001,69453,27085,4.5,1368862378
121069,68069,27644,3.5,1449935079
121348,7194,1937,2.0,1492223261
189013,3285,1907,4.5,1442627831
146263,8655,19014,1.5,1181355043
118510,5502,2675,3.0,1260071083
265327,8655,19014,3.0,1456690916
169761,146024,45227,4.5,1494154853
236944,5441,103299,2.0,1065341118
96693,5743,23668,2.0,1059080533
33940,3934,43230,2.5,1148392358
10082,151735,364116,3.5,1480102362
210600,3064,18222,3.0,1061175816
255933,26514,47874,0.5,1272350855
7584,2507,12479,4.5,1264022556
153433,5383,11791,5.0,1284280311
24270,194,10149,3.0,832216196
68014,5387,1957,2.5,1118397637
69322,3064,18222,2.0,1029946085
159516,146295,88950,2.0,1487989110
32984,51773,47249,2.5,1266994291
198643,1631,18355,3.0,879429615
177547,174463,49169,4.5,1497776404
221184,149346,345139,0.5,1455314315
199510,115309,28302,2.5,1483668651
136110,3538,10557,4.0,999866957
266590,142540,353686,2.0,1474983727
239141,6842,29449,2.0,1166421138
145498,69453,27085,3.0,1248888623
223757,141668,323272,5.0,1454721903
258253,168084,180514,3.0,1486760685
38399,46574,14474,0.5,1259726062
230417,62213,131805,0.5,1498343706
211386,140349,27169,3.5,1455416462
142493,7837,465,3.5,1096036428
87242,110198,102855,3.0,1498969385
162505,4971,23111,4.0,1026616812
52611,4971,23111,3.5,1478778681
91534,141668,323272,5.0,1499015913
258284,7228,14239,2.0,1280980019
44716,1016,15944,3.0,964186371
45811,104903,130593,4.5,1455271819
26802,3751,7443,3.0,1184419509
66338,69685,24232,0.5,1281293946
169421,4565,12500,1.0,1046025225
226949,37287,34181,5.0,1221730266
20443,679,221917,3.0,843294136
243443,148665,347497,4.0,1486595612
119877,5331,19085,1.0,1042522282
190699,134519,264525,3.5,1440949100
233528,71129,17445,2.5,1424130416
45811,106922,18510,1.5,1455271879
12630,32646,24964,4.0,1418041406
90193,1479,10003,3.0,1029528738
81157,6494,94996,2.5,1103069005
143311,43289,28638,2.5,1486935933
152719,36799,16374,2.0,1342221956
89731,71129,17445,2.0,1324372748
47253,26259,40732,4.5,1451101814
119537,137457,115290,3.5,1447364602
91875,126399,156277,4.5,1460496219
19690,4991,12312,3.0,1061530571
203300,1943,27191,4.0,1048795645
235378,3473,42237,4.0,955125096
235570,109627,199818,5.0,1452426365
224707,6635,41944,3.5,1061627589
31868,150910,90909,4.0,1453121065
23395,3167,36492,2.0,1048631328
90747,117543,21861,0.5,1459338054
42078,1631,18355,4.0,975614214
55884,112565,48375,4.0,1427867176
13209,4807,21148,1.0,1037800631
34902,4086,11028,5.0,1042412636
263596,134517,42251,3.5,1470792864
36380,70093,22215,3.5,1260471032
166564,32659,2029,3.0,1236533900
219677,124621,59402,2.5,1435179459
257760,2062,96196,4.5,1061345794
50804,148665,347497,0.5,1490655945
205918,8655,19014,3.5,1107530586
252771,5228,14605,1.0,1038935356
155199,194,10149,5.0,1074769520
168832,6842,29449,4.0,1206369250
70766,5728,26444,3.5,1060019493
176672,4489,9602,4.0,1335492461
105328,77177,141714,4.0,1437163428
248220,2083,10437,3.0,972229389
109414,75440,16239,3.5,1272782668
60660,5928,22023,2.0,1038272845
77130,78251,35217,3.5,1284499650
50557,8655,19014,4.0,1271815422
95447,112591,250705,3.0,1491254421
45811,6635,41944,2.0,1455577709
192175,8373,9890,2.5,1186927918
69179,55272,2001,3.5,1462809352
191582,175475,378236,0.5,1501614055
1040,83349,40805,3.0,1452446437
250534,5656,120694,3.5,1261126572
34060,5658,25001,0.5,1192583412
267799,141924,328589,3.0,1449078137
24217,25766,3061,5.0,1229030433
35192,172789,62731,3.0,1501438886
100327,2876,28032,4.0,986072467
19408,101112,68728,4.0,1370155095
162537,2841,11601,3.5,1124308136
205619,5502,2675,3.5,1493414858
147339,2632,8785,4.0,986580544
45139,144620,257445,3.5,1499817377
48455,2367,10730,4.0,1297813580
47253,127443,213684,4.0,1435540019
172437,7578,31993,4.0,1276006630
228943,97855,127756,2.5,1351565632
229907,5387,1957,2.0,1459305288
225233,6635,41944,3.0,1088442405
110254,167842,401544,1.5,1485001839
201092,2083,10437,4.0,1013912517
35691,66066,1977,2.0,1234749576
92937,5469,19731,1.0,1074617335
104760,32943,36843,4.0,1283210351
155237,6801,11477,4.0,1074279578
243877,768,124633,4.0,836676868
254605,144620,257445,3.5,1464690851
267772,70093,22215,4.0,1268843045
168762,130746,5896,2.0,1441246400
245739,26259,40732,4.0,1265675381
148108,8655,19014,0.5,1312583340
34058,85540,48243,3.0,1438805299
222269,167144,145593,4.5,1481663108
196196,140733,56821,3.0,1439641387
255844,83302,23830,4.5,1365368913
251197,101360,158011,3.5,1371967947
232113,6659,9362,3.5,1455553987
8279,6406,29514,2.5,1232201319
187411,5502,2675,1.5,1241980194
131431,27528,23305,3.5,1234729108
91871,54736,4349,3.5,1196268275
146183,5077,31674,3.0,1013276967
241715,4498,10651,3.0,1149697578
176266,3064,18222,1.0,945041013
214496,116098,244836,2.5,1415435953
231339,32659,2029,3.0,1333412215
235726,47970,7511,3.0,1404845661
151100,7228,14239,3.0,1076045614
42957,69453,27085,3.5,1325683521
139509,138186,337879,0.5,1436989816
106470,163719,127236,3.5,1491072141
